budget,id,original_title,popularity,release_date,revenue,title,vote_average,vote_count,Collection,genres,ProdCompany_1,ProdCompany_2,ProdCompany_3,release_year,return
0.0,43821,The Return of Frank James,0.654195,1940-08-16,0.0,The Return of Frank James,6.2,10.0,,"['Action', 'Drama', 'Western']",Twentieth Century Fox Film Corporation,,,1940,0.0
0.0,3476,L'important c'est d'aimer,1.268137,1975-02-12,0.0,That Most Important Thing: Love,7.5,19.0,,"['Drama', 'Romance']",Albina Productions S.a.r.l.,TIT Filmproduktion,,1975,0.0
0.0,52270,Cluny Brown,3.008224,1946-05-01,0.0,Cluny Brown,5.8,12.0,,"['Romance', 'Drama']",Twentieth Century Fox Film Corporation,,,1946,0.0
0.0,8070,La Chambre verte,0.544128,1978-04-05,0.0,The Green Room,6.5,14.0,,['Drama'],Les Films du Carrosse,Les Productions Artistes Associés,,1978,0.0
0.0,80364,Easy Living,1.170418,1937-07-16,0.0,Easy Living,6.1,13.0,,"['Comedy', 'Romance']",Paramount Pictures,,,1937,0.0
0.0,171492,Ankur,0.078659,1974-07-20,0.0,Ankur,4.2,3.0,,"['Foreign', 'Drama']",Blaze Film Enterprises,,,1974,0.0
0.0,39142,La Bataille du rail,0.177342,1946-02-27,0.0,The Battle of the Rails,4.3,5.0,,"['History', 'Drama', 'Action']",,,,1946,0.0
0.0,132883,Wonder Bar,0.153016,1934-03-31,0.0,Wonder Bar,5.7,3.0,,"['Crime', 'Drama', 'Music', 'Romance']",Warner Bros.,,,1934,0.0
0.0,128298,Chicago,0.206599,1927-12-23,0.0,Chicago,4.0,2.0,,"['Comedy', 'Drama', 'Crime']",Pathé,DeMille Pictures Corporation,,1927,0.0
0.0,42565,Underworld,0.857462,1927-08-20,0.0,Underworld,7.4,8.0,,"['Drama', 'Crime']",Paramount Pictures,,,1927,0.0
0.0,263579,Milka - elokuva tabuista,5.9e-05,1980-12-19,0.0,Milka - A Film About Taboos,0.0,0.0,,,,,,1980,0.0
0.0,102286,Fate Is the Hunter,1.640499,1964-11-08,0.0,Fate Is the Hunter,7.0,5.0,,['Drama'],Twentieth Century Fox Film Corporation,,,1964,0.0
0.0,53446,Blue Skies,0.207643,1946-10-15,0.0,Blue Skies,6.3,5.0,,"['Comedy', 'Romance']",Paramount Pictures,,,1946,0.0
0.0,108232,The Mating Season,2.227932,1951-01-12,0.0,The Mating Season,6.6,7.0,,['Comedy'],Paramount Pictures,,,1951,0.0
0.0,44533,Prince of Foxes,0.34033,1949-11-11,0.0,Prince of Foxes,5.1,4.0,,"['Adventure', 'Drama', 'History']",Twentieth Century Fox Film Corporation,,,1949,0.0
0.0,55520,Pohjanmaa,0.000431,1988-02-26,0.0,Plainlands,8.0,1.0,,"['Comedy', 'Drama']",National Filmi Oy,,,1988,0.0
0.0,65787,With a Song in My Heart,0.399419,1952-04-03,0.0,With a Song in My Heart,6.0,4.0,,"['Drama', 'Music']",Twentieth Century Fox Film Corporation,,,1952,0.0
0.0,51759,The Love Parade,0.579705,1929-11-19,0.0,The Love Parade,4.6,7.0,,"['Comedy', 'Music', 'Romance']",Paramount Pictures,,,1929,0.0
0.0,115109,The Rains Came,0.87141,1939-09-15,0.0,The Rains Came,5.7,3.0,,"['Drama', 'Romance', 'Adventure']",Twentieth Century Fox Film Corporation,,,1939,0.0
5000000.0,191550,Gaby: A True Story,0.889745,1987-10-30,125400.0,Gaby: A True Story,3.5,2.0,,"['Drama', 'Romance']",TriStar Pictures,,,1987,0.02508
0.0,122671,Ole dole doff,0.312707,1968-03-18,0.0,Who Saw Him Die?,7.3,7.0,,['Drama'],Svensk Filmindustri (SF),,,1968,0.0
0.0,42991,Billy Rose's Jumbo,0.40595,1962-12-06,0.0,Billy Rose's Jumbo,6.0,2.0,,"['Music', 'Romance']",Arwin Productions,Euterpe,Metro-Goldwyn-Mayer (MGM),1962,0.0
0.0,44140,Miss Sadie Thompson,0.776443,1953-12-23,0.0,Miss Sadie Thompson,5.0,5.0,,"['Drama', 'Music']",Columbia Pictures Corporation,,,1953,0.0
0.0,91873,Giliap,0.004425,1975-11-16,0.0,Giliap,5.9,7.0,,"['Crime', 'Drama']",,,,1975,0.0
0.0,62981,Mortelle randonnée,0.90394,1983-03-09,0.0,Deadly Circuit,6.2,10.0,,"['Crime', 'Mystery']",TF1 Films Productions,Téléma Productions,,1983,0.0
0.0,28609,ドラゴンボールＺ オラの悟飯をかえせッ!!,4.676852,1989-06-15,0.0,Dragon Ball Z: Dead Zone,6.4,93.0,Dragon Ball Z (Movie) Collection,['Animation'],Toei Animation,,,1989,0.0
0.0,113458,Matka Joanna od aniolów,1.413071,1961-02-09,0.0,Mother Joan of the Angels,7.2,21.0,,"['Drama', 'Horror']",Film Polski Film Agency,"ZRF ""Kadr""",,1961,0.0
0.0,42085,Camila,0.265963,1984-05-17,0.0,Camila,7.0,4.0,,"['Drama', 'Foreign', 'Romance']",,,,1984,0.0
0.0,37581,Christopher Strong,0.282898,1933-03-09,0.0,Christopher Strong,5.8,6.0,,['Drama'],RKO Radio Pictures,,,1933,0.0
0.0,84701,San Pietro,0.914855,1945-05-03,0.0,San Pietro,6.4,11.0,,"['War', 'Documentary']",U.S. Army Pictorial Services,,,1945,0.0
0.0,32196,"Dance, Girl, Dance",0.523843,1940-08-30,0.0,"Dance, Girl, Dance",5.6,11.0,,"['Music', 'Romance', 'Comedy']",RKO Radio Pictures,,,1940,0.0
0.0,42495,King Lear,0.187901,1971-02-04,0.0,King Lear,8.0,3.0,,"['Drama', 'Foreign']",Royal Shakespeare Company,Laterna Film,Athena Film A/S,1971,0.0
0.0,95597,La noire de…,0.515553,1966-01-01,0.0,Black Girl,7.6,15.0,,['Drama'],New Yorker Films,,,1966,0.0
0.0,55562,Rosa Luxemburg,0.332373,1986-04-10,0.0,Rosa Luxemburg,5.1,7.0,,"['Drama', 'History']",Pro-ject Filmproduktion,Filmové Studio Barrandov,Ceskoslovenský Filmexport,1986,0.0
0.0,105347,Como Era Gostoso o Meu Francês,1e-06,1971-06-01,0.0,How Tasty Was My Little Frenchman,4.8,4.0,,"['Comedy', 'Foreign', 'Adventure']",Luiz Carlos Barreto Produções Cinematográficas,Regina Filmes,Condor Filmes,1971,0.0
0.0,77057,原爆の子,0.293856,1952-08-06,0.0,Children of Hiroshima,5.9,6.0,,['Drama'],Kindai Eiga Kyokai,The Mingei Theatre Company,,1952,0.0
0.0,98636,くちづけ,0.617028,1957-07-23,0.0,Kisses,5.8,7.0,,['Drama'],,,,1957,0.0
0.0,47670,The Christmas Toy,0.923952,1986-12-06,0.0,The Christmas Toy,4.8,7.0,,"['Animation', 'Family']","Jim Henson Company, The",,,1986,0.0
0.0,55648,Die Bergkatze,0.732999,1921-04-14,0.0,The Wildcat,6.3,3.0,,"['Comedy', 'Drama', 'Romance']",Projektions-AG Union (PAGU),,,1921,0.0
0.0,88034,L'hypothèse du tableau volé,0.339143,1978-04-04,0.0,The Hypothesis of the Stolen Painting,7.4,10.0,,"['Drama', 'Mystery']",Institut National de l'Audiovisuel (INA),,,1978,0.0
0.0,172535,The Trials of Oscar Wilde,2.011489,1960-05-01,0.0,The Trials of Oscar Wilde,6.3,7.0,,"['History', 'Drama']",Warwick Film Productions,Viceroy Films Ltd.,,1960,0.0
0.0,32638,Cartoon All-Stars to the Rescue,0.61108,1990-04-21,0.0,Cartoon All-Stars to the Rescue,6.0,5.0,,,Southern Star Productions,Wang Film Productions,Academy of Television Arts & Sciences,1990,0.0
0.0,107983,Golem,0.883965,1980-03-18,0.0,Golem,5.9,7.0,,['Science Fiction'],Film Polski,"Zespol Filmowy ""Perspektywa""",,1980,0.0
53000.0,10165,Fear and Desire,4.482793,1953-04-01,0.0,Fear and Desire,5.1,66.0,,"['Drama', 'History']",Stanley Kubrick Productions,,,1953,0.0
0.0,54182,爛頭何,0.616564,1979-04-07,0.0,Dirty Ho,6.9,10.0,,"['Action', 'Comedy', 'Foreign']",Shaw Brothers,,,1979,0.0
0.0,17966,Smart Money,0.924087,1931-07-11,0.0,Smart Money,6.9,8.0,,"['Drama', 'Action', 'Crime']",Warner Bros.,,,1931,0.0
0.0,206145,Tarzan's Magic Fountain,0.757377,1949-02-05,0.0,Tarzan's Magic Fountain,5.5,2.0,Tarzan (Lex Barker series),"['Action', 'Adventure', 'Fantasy']",,,,1949,0.0
0.0,129467,"Släpp fångarne loss, det är vår!",1.463872,1975-12-06,0.0,Release the Prisoners to Spring,5.8,9.0,,['Comedy'],Svensk Filmindustri (SF),Svenska Ord,,1975,0.0
0.0,105737,Falsk som vatten,0.160993,1985-11-08,0.0,False as Water,7.0,2.0,,"['Drama', 'Thriller']",Svensk Filmindustri (SF),Svenska Ord,,1985,0.0
0.0,71839,The Moon Is Blue,0.691373,1953-07-08,0.0,The Moon Is Blue,6.1,10.0,,"['Comedy', 'Romance']",United Artists,Otto Preminger Films,,1953,0.0
0.0,109881,Love Letters,0.963997,1945-10-26,0.0,Love Letters,3.8,4.0,,['Romance'],Paramount Pictures,,,1945,0.0
0.0,52337,Pride of the Marines,0.366377,1945-08-24,0.0,Pride of the Marines,0.0,2.0,,"['Drama', 'War']",Warner Bros.,,,1945,0.0
0.0,32194,Comrade X,0.562359,1940-12-13,0.0,Comrade X,6.3,4.0,,"['Comedy', 'Drama']",Metro-Goldwyn-Mayer (MGM),,,1940,0.0
0.0,80806,Above and Beyond,0.397083,1952-12-31,0.0,Above and Beyond,6.5,2.0,,"['Action', 'Drama']",Metro-Goldwyn-Mayer (MGM),,,1952,0.0
0.0,43790,Babes on Broadway,1.285439,1941-12-31,0.0,Babes on Broadway,6.6,10.0,,"['Comedy', 'Music', 'Romance']",Metro-Goldwyn-Mayer (MGM),,,1941,0.0
0.0,30630,Conquest,0.277746,1937-10-22,0.0,Conquest,6.7,3.0,,"['Drama', 'History', 'Romance']",Metro-Goldwyn-Mayer (MGM),,,1937,0.0
0.0,36814,The Street with No Name,0.819833,1948-07-14,0.0,The Street with No Name,6.2,12.0,,"['Drama', 'Action', 'Thriller', 'Crime']",Twentieth Century Fox Film Corporation,,,1948,0.0
0.0,32552,It's a Great Feeling,1.095354,1949-08-01,0.0,It's a Great Feeling,6.3,7.0,,"['Comedy', 'Music', 'Romance']",Warner Bros.,,,1949,0.0
0.0,133792,The Joker Is Wild,1.323445,1957-09-26,0.0,The Joker Is Wild,8.7,3.0,,['Drama'],Paramount Pictures,AMBL Productions,,1957,0.0
0.0,101422,The Reincarnation of Peter Proud,0.914973,1975-04-25,0.0,The Reincarnation of Peter Proud,5.9,7.0,,"['Horror', 'Mystery']",Bing Crosby Productions,,,1975,0.0
0.0,132859,"Come On, Rangers",0.002879,1938-11-21,0.0,"Come On, Rangers",0.0,0.0,,['Western'],Republic Pictures,,,1938,0.0
0.0,113214,"Oh, Susanna",0.145666,1936-08-19,0.0,"Oh, Susanna",6.0,1.0,,"['Romance', 'Western']",Republic Pictures,,,1936,0.0
0.0,33481,Arvottomat,0.780772,1982-10-15,0.0,The Worthless,6.1,5.0,,"['Crime', 'Drama']",Villealfa Filmproduction Oy,,,1982,0.0
0.0,148482,Saimaa-Ilmiö,0.015306,1981-09-11,0.0,The Saimaa Gesture,5.0,1.0,,"['Music', 'Documentary']",Villealfa Filmproduction Oy,,,1981,0.0
0.0,39519,Beach Red,0.923161,1967-08-03,0.0,Beach Red,6.4,9.0,,"['Action', 'War']",Theodora Productions,,,1967,0.0
0.0,119764,A Song to Remember,0.794961,1945-01-19,0.0,A Song to Remember,6.3,4.0,,"['Music', 'Drama']",Columbia Pictures Corporation,,,1945,0.0
0.0,40985,Arch of Triumph,0.652493,1948-02-17,0.0,Arch of Triumph,5.3,6.0,,"['Drama', 'Romance']",Enterprise Productions,,,1948,0.0
0.0,148175,Young Again,1.215696,1986-05-11,0.0,Young Again,6.0,2.0,,,Walt Disney Television,,,1986,0.0
0.0,69119,Larceny Inc.,0.322872,1942-04-24,0.0,Larceny Inc.,7.1,7.0,,"['Action', 'Comedy']",First National Pictures,Warner Bros.,,1942,0.0
0.0,104310,異魚島,0.180422,1977-10-03,0.0,Oh! Blue Fish Island,6.7,3.0,,['Mystery'],Dong-a Exports Co. Ltd.,,,1977,0.0
290.0,66701,Heroes for Sale,1.094643,1933-06-17,0.0,Heroes for Sale,6.3,6.0,,['Drama'],First National Pictures,Warner Bros.,,1933,0.0
0.0,43804,Western Union,7.429147,1941-02-21,0.0,Western Union,5.4,17.0,,['Western'],Twentieth Century Fox Film Corporation,,,1941,0.0
400000.0,46026,Our Relations,1.551992,1936-10-30,0.0,Our Relations,7.2,17.0,,['Comedy'],Hal Roach Studios,,,1936,0.0
0.0,31428,Someone's Watching Me!,2.697299,1978-11-27,0.0,Someone's Watching Me!,6.0,22.0,,"['Horror', 'Mystery', 'TV Movie', 'Thriller']",Warner Bros. Television,,,1978,0.0
90000.0,29424,Hungry Wives,1.633103,1972-05-01,0.0,Hungry Wives,5.4,12.0,,"['Mystery', 'Horror', 'Drama']",Latent Image,,,1972,0.0
0.0,39995,Long Weekend,2.209843,1978-10-14,0.0,Long Weekend,6.6,39.0,,"['Horror', 'Mystery', 'Thriller']",The Australian Film Commission,Victorian Film,Dugong Films,1978,0.0
0.0,114395,Juvenile Court,0.007685,1973-06-04,0.0,Juvenile Court,8.0,1.0,,['Documentary'],,,,1973,0.0
0.0,96172,Design for Scandal,0.077249,1941-12-01,0.0,Design for Scandal,3.0,1.0,,"['Comedy', 'Romance']",Loew's,Metro-Goldwyn-Mayer (MGM),,1941,0.0
0.0,85692,人間蒸発,1.088719,1967-07-08,0.0,A Man Vanishes,7.1,6.0,,"['Documentary', 'Drama']",Art Theatre Guild,Imamura Productions,Nihon Eiga Shinsha,1967,0.0
0.0,110748,Nippon Sengoshi - Madamu onboro no Seikatsu,0.15638,1970-01-01,0.0,History of Postwar Japan as Told by a Bar Hostess,6.3,3.0,,"['Documentary', 'History']",Nihon Eiga Shinsha,,,1970,0.0
120000.0,40652,Une femme mariée: Suite de fragments d'un film tourné en 1964,0.998151,1964-12-04,0.0,The Married Woman,7.1,21.0,,"['Drama', 'Romance']",Orsay Films,Anouchka Films,,1964,0.0
0.0,45884,Kapò,0.930115,1960-09-27,0.0,Kapo,6.6,9.0,,"['Drama', 'History', 'War']",Zebra Films,Cineriz,Francinex,1960,0.0
0.0,35956,The Phenix City Story,0.799574,1955-08-14,0.0,The Phenix City Story,6.3,13.0,,"['Crime', 'Drama']",Allied Artists Pictures,,,1955,0.0
0.0,107612,Calabuch,0.235894,1956-09-28,0.0,The Rocket from Calabuch,8.2,9.0,,['Comedy'],,,,1956,0.0
0.0,33729,Come Blow Your Horn,0.911508,1963-06-05,0.0,Come Blow Your Horn,5.0,3.0,,"['Drama', 'Comedy', 'Romance']",Paramount Pictures,Essex Productions,,1963,0.0
0.0,50356,Susan Slept Here,0.154947,1954-07-14,0.0,Susan Slept Here,7.7,3.0,,"['Comedy', 'Drama']",RKO Radio Pictures,,,1954,0.0
1750000.0,46563,Saratoga Trunk,0.379884,1945-11-21,0.0,Saratoga Trunk,4.4,6.0,,"['Drama', 'Romance']",Warner Bros.,,,1945,0.0
0.0,48110,Phaedra,0.594261,1962-01-01,0.0,Phaedra,5.3,5.0,,['Drama'],MelinaFilm,Joele,Jorilie,1962,0.0
0.0,121154,Tumbledown,0.7355,1988-05-29,0.0,Tumbledown,5.2,3.0,,"['TV Movie', 'Drama', 'War']",British Broadcasting Corporation (BBC),,,1988,0.0
0.0,59572,Buster Keaton: A Hard Act to Follow,0.674009,1987-09-30,0.0,Buster Keaton: A Hard Act to Follow,7.7,3.0,,"['Comedy', 'Documentary']",Thames Television,,,1987,0.0
0.0,207681,Mister Buddwing,0.919898,1966-07-15,0.0,Mister Buddwing,5.0,1.0,,"['Drama', 'Mystery']",Cherokee Productions,,,1966,0.0
0.0,42530,What's the Matter with Helen?,3.644541,1971-06-30,0.0,What's the Matter with Helen?,5.9,9.0,,"['Crime', 'Drama', 'Horror']",Filmways Pictures,Raymax Productions,,1971,0.0
0.0,43491,Rhapsody in Blue,0.078461,1945-09-22,0.0,Rhapsody in Blue,3.5,2.0,,"['Drama', 'Romance']",Warner Bros.,,,1945,0.0
0.0,43890,Broadway Melody of 1936,0.785211,1935-09-20,0.0,Broadway Melody of 1936,5.3,3.0,,"['Music', 'Romance']",Metro-Goldwyn-Mayer (MGM),,,1935,0.0
0.0,37596,Boy on a Dolphin,0.855032,1957-04-18,0.0,Boy on a Dolphin,6.5,4.0,,"['Romance', 'Adventure', 'Drama']",Twentieth Century Fox Film Corporation,,,1957,0.0
0.0,41486,子連れ狼 地獄へ行くぞ!大五郎,2.11191,1974-01-01,0.0,Lone Wolf and Cub: White Heaven in Hell,7.1,29.0,Lone Wolf and Cub Collection,"['Action', 'Foreign']",Katsu Production Co. Ltd.,,,1974,0.0
0.0,41482,子連れ狼 冥府魔道,2.007844,1973-01-01,0.0,Lone Wolf and Cub: Baby Cart in the Land of Demons,6.8,32.0,Lone Wolf and Cub Collection,['Action'],Toho Company,,,1973,0.0
0.0,94959,"Edward, My Son",0.108153,1949-06-02,0.0,"Edward, My Son",6.2,3.0,,['Drama'],Metro-Goldwyn-Mayer (MGM),,,1949,0.0
0.0,22734,Beneath the 12-Mile Reef,0.830214,1953-12-02,0.0,Beneath the 12-Mile Reef,5.6,8.0,,['Adventure'],Twentieth Century Fox Film Corporation,,,1953,0.0
0.0,56168,The Oscar,0.602006,1966-03-04,0.0,The Oscar,6.3,3.0,,['Drama'],Paramount Pictures,Embassy Pictures,,1966,0.0
0.0,34145,Classe tous risques,2.247349,1960-03-23,0.0,The Big Risk,6.3,15.0,,"['Thriller', 'Romance']",Filmsonor,Zebra Films,Mondex Films,1960,0.0
60000.0,5719,Mudhoney,0.666828,1965-05-25,0.0,Mudhoney,7.5,9.0,,['Drama'],Eve Productions,,,1965,0.0
0.0,2754,Abel,2.385264,1986-02-27,0.0,Abel,6.7,11.0,,"['Comedy', 'Foreign']",,,,1986,0.0
0.0,166204,কাঞ্চনজঙ্ঘা,0.47351,1962-05-11,0.0,Kanchenjungha,7.5,4.0,,['Drama'],NCA Productions,,,1962,0.0
0.0,161710,The Squaw Man,0.302413,1914-02-14,0.0,The Squaw Man,6.0,3.0,,['Western'],Jesse L. Lasky Feature Play Company,,,1914,0.0
0.0,342218,Den Åttonde dagen,0.350666,1979-01-13,0.0,The Eighth Day,0.0,0.0,,"['Drama', 'Family']",Svensk Filmindustri (SF),,,1979,0.0
0.0,154442,落葉樹,1.092022,1986-11-15,0.0,Tree Without Leaves,6.2,6.0,,,Marui-Kobunsha Corporation,,,1986,0.0
0.0,201695,Remote Control,0.199795,1930-11-15,0.0,Remote Control,4.0,2.0,,"['Comedy', 'Drama']",Metro-Goldwyn-Mayer (MGM),,,1930,0.0
0.0,25694,Alice in Wonderland,1.504355,1933-12-22,0.0,Alice in Wonderland,5.4,8.0,,"['Action', 'Adventure', 'Family', 'Fantasy', 'Science Fiction']",Paramount Pictures,,,1933,0.0
0.0,59581,"Thank You, Mr. Moto",0.733865,1937-12-24,0.0,"Thank You, Mr. Moto",5.1,5.0,Mr. Moto Collection,"['Mystery', 'Thriller', 'Crime', 'Drama']",Twentieth Century Fox Film Corporation,,,1937,0.0
0.0,67531,West Point,0.226302,1928-01-07,0.0,West Point,7.5,2.0,,['Drama'],Metro-Goldwyn-Mayer (MGM),,,1928,0.0
0.0,32021,The Night Strangler,1.479178,1973-01-16,0.0,The Night Strangler,6.5,11.0,,"['TV Movie', 'Horror', 'Mystery', 'Crime']",ABC Circle Films,,,1973,0.0
0.0,75938,Twilight's Last Gleaming,0.520752,1977-02-09,0.0,Twilight's Last Gleaming,5.9,8.0,,['Thriller'],Lorimar Productions,Bavaria Film,Bavaria Atelier,1977,0.0
0.0,706,Fontane Effi Briest,0.007319,1974-06-20,0.0,Effi Briest,6.6,10.0,,"['History', 'Drama']",Tango Film,,,1974,0.0
0.0,30931,Dark Night of the Scarecrow,2.410045,1981-10-24,0.0,Dark Night of the Scarecrow,6.4,42.0,,"['Horror', 'Mystery', 'TV Movie']",Wizan Productions,,,1981,0.0
0.0,117211,Brown of Harvard,0.363406,1926-05-02,0.0,Brown of Harvard,6.5,2.0,,"['Drama', 'Romance']",,,,1926,0.0
0.0,43894,Naughty Marietta,0.69545,1935-03-29,0.0,Naughty Marietta,3.0,3.0,,['Drama'],Metro-Goldwyn-Mayer (MGM),,,1935,0.0
0.0,85290,The Hawaiians,0.729092,1970-06-17,0.0,The Hawaiians,5.9,4.0,,"['Drama', 'Romance']",The Mirisch Production Company,,,1970,0.0
0.0,3592,One Million B.C.,0.461924,1940-04-26,0.0,One Million B.C.,7.5,4.0,,"['Fantasy', 'Horror']",Hal Roach Studios,,,1940,0.0
0.0,15375,"Murder, Inc.",0.229078,1960-06-28,0.0,"Murder, Inc.",6.5,5.0,,"['Action', 'Adventure', 'Crime', 'Drama', 'Mystery', 'Thriller']",Princess Production Corporation,,,1960,0.0
0.0,110502,The Private War of Major Benson,0.014734,1955-08-02,0.0,The Private War of Major Benson,0.0,0.0,,"['Comedy', 'Family', 'Romance']",,,,1955,0.0
0.0,43369,The Card,0.806568,1952-02-25,0.0,The Card,6.8,8.0,,"['Comedy', 'Drama', 'Family', 'Romance']",A Ronald Neame Production,,,1952,0.0
0.0,111315,Merrily We Live,0.385545,1938-03-04,0.0,Merrily We Live,7.0,2.0,,"['Comedy', 'Romance']",Hal Roach Studios,,,1938,0.0
0.0,27441,Countdown,2.105604,1968-02-01,0.0,Countdown,2.9,4.0,,"['Thriller', 'Science Fiction']",Warner Brothers/Seven Arts,,,1968,0.0
0.0,30036,Rogue Cop,0.733632,1954-09-17,0.0,Rogue Cop,6.5,3.0,,['Crime'],Metro-Goldwyn-Mayer (MGM),,,1954,0.0
0.0,43187,That Forsyte Woman,0.054871,1949-11-03,0.0,That Forsyte Woman,6.0,1.0,,"['Drama', 'Romance']",Metro-Goldwyn-Mayer (MGM),,,1949,0.0
0.0,4706,The Lady Vanishes,1.146957,1979-04-30,0.0,The Lady Vanishes,6.4,13.0,,"['Mystery', 'Thriller']",Hammer Film Productions,,,1979,0.0
0.0,110790,"Murder, He Says",0.641567,1945-01-01,0.0,"Murder, He Says",4.0,4.0,,['Comedy'],Paramount Pictures,,,1945,0.0
0.0,10311,Martha,0.758408,1974-05-27,0.0,Martha,7.6,8.0,,"['Thriller', 'Drama']",Pro-ject Filmproduktion,Westdeutscher Rundfunk (WDR),,1974,0.0
0.0,16271,Massacre at Central High,1.168074,1976-09-01,0.0,Massacre at Central High,6.3,7.0,,"['Drama', 'Horror', 'Thriller']",Evan,,,1976,0.0
0.0,12482,Liebe ist kälter als der Tod,3.957506,1970-01-16,0.0,Love Is Colder Than Death,6.4,11.0,,"['Comedy', 'Crime']",Antiteater-X-Film,,,1970,0.0
0.0,25633,Party Girl,2.027982,1958-10-28,0.0,Party Girl,6.4,9.0,,"['Crime', 'Drama']",Euterpe,Metro-Goldwyn-Mayer (MGM),,1958,0.0
0.0,81231,Konopielka,0.368542,1982-01-01,0.0,Konopielka,8.0,2.0,,"['Comedy', 'Drama']",,,,1982,0.0
0.0,76825,Πρωϊνή Περίπολος,1.074156,1987-10-08,0.0,Morning Patrol,6.1,6.0,,['Science Fiction'],Greek Film Center,,,1987,0.0
0.0,41308,El padrecito,1.206366,1964-09-03,0.0,El padrecito,6.3,4.0,,['Comedy'],Posa Films,,,1964,0.0
0.0,92950,Tsuma yo bara no yô ni,0.042069,1935-08-15,0.0,Wife! Be Like a Rose!,5.0,1.0,,['Drama'],P.C.L. Film Studio,,,1935,0.0
0.0,113456,Adelheid,0.74998,1970-04-06,0.0,Adelheid,6.7,6.0,,"['Drama', 'Romance', 'War']",Filmové Studio Barrandov,,,1970,0.0
0.0,155852,Cma,1e-06,1980-10-10,0.0,The Moth,7.5,2.0,,,,,,1980,0.0
0.0,174792,The Girl Said No,0.52513,1930-03-15,0.0,The Girl Said No,3.5,2.0,,"['Comedy', 'Romance']",Metro-Goldwyn-Mayer,,,1930,0.0
0.0,131861,An American Dream,0.147798,1966-08-31,0.0,An American Dream,5.0,1.0,,['Drama'],Warner Bros.,,,1966,0.0
0.0,8749,Hamlet liikemaailmassa,0.824719,1987-08-21,0.0,Hamlet Goes Business,5.7,11.0,,"['Comedy', 'Drama']",Villealfa Filmproduction Oy,,,1987,0.0
0.0,14088,Hadashi no Gen 2,2.276585,1986-06-14,0.0,Barefoot Gen 2,5.2,8.0,Barefoot Gen Collection,"['Animation', 'Drama', 'War']",Madhouse,,,1986,0.0
0.0,52848,The West Point Story,0.293671,1950-11-25,0.0,The West Point Story,0.0,0.0,,"['Music', 'Romance']",Warner Bros.,,,1950,0.0
0.0,73348,Where Love Has Gone,0.102711,1964-11-02,0.0,Where Love Has Gone,5.0,2.0,,['Romance'],Paramount Pictures,Embassy Pictures,,1964,0.0
0.0,52358,Suzy,2.199117,1936-07-20,0.0,Suzy,5.2,5.0,,['Drama'],Metro-Goldwyn-Mayer (MGM),,,1936,0.0
0.0,74896,The Fox,0.429236,1967-12-13,0.0,The Fox,7.8,5.0,,['Drama'],Motion Pictures International,,,1967,0.0
0.0,44890,The Frogmen,4.411709,1951-01-25,0.0,The Frogmen,5.1,6.0,,"['Action', 'Adventure', 'Drama', 'War']",Twentieth Century Fox Film Corporation,,,1951,0.0
0.0,213864,Zeisters,0.019235,1986-09-05,0.0,Fat Guy Goes Nutzoid,0.0,0.0,,,,,,1986,0.0
0.0,90930,Strip-Tease,0.024724,1963-05-29,0.0,Strip-Tease,0.0,0.0,,,,,,1963,0.0
0.0,86233,The Other Side of the Mountain,0.039473,1975-11-14,0.0,The Other Side of the Mountain,5.4,6.0,,"['Romance', 'Drama']",,,,1975,0.0
0.0,98364,The Actress,0.115546,1953-09-25,0.0,The Actress,5.8,2.0,,"['Comedy', 'Drama']",Metro-Goldwyn-Mayer (MGM),,,1953,0.0
0.0,114333,La caza,0.298873,1966-11-07,0.0,The Hunt,7.0,8.0,,"['Action', 'Drama']",Elías Querejeta Producciones Cinematográficas S.L.,,,1966,0.0
0.0,127083,"Biće skoro propast sveta, nek propadne nije šteta",0.607027,1968-01-01,0.0,It Rains in My Village,6.6,5.0,,"['Music', 'Drama', 'Foreign']",Les Productions Artistes Associés,Avala Film,,1968,0.0
0.0,11389,Olsen-banden,2.393462,1968-10-11,0.0,The Olsen Gang,6.5,13.0,The Olsen Gang Collection,"['Family', 'Comedy', 'Crime']",Nordisk Films Kompagni A/S,,,1968,0.0
0.0,52047,一人息子,0.482102,1936-09-15,0.0,The Only Son,7.3,14.0,,['Drama'],Shôchiku Eiga,,,1936,0.0
0.0,27372,Chichi Ariki,0.538186,1942-04-01,0.0,There Was a Father,7.5,14.0,,['Drama'],Shôchiku Eiga,,,1942,0.0
0.0,43681,Det Perfekte Menneske,0.74442,1967-01-01,0.0,The Perfect Human,7.2,10.0,,['Documentary'],,,,1967,0.0
0.0,43601,Bombshell,0.668451,1933-10-13,0.0,Bombshell,6.4,7.0,,"['Comedy', 'Romance']",Metro-Goldwyn-Mayer (MGM),,,1933,0.0
0.0,4729,Le gendarme se marie,4.269485,1968-10-30,0.0,The Gendarme Gets Married,6.5,80.0,Le Gendarme de St. Tropez Collection,['Comedy'],Société Nouvelle de Cinématographie,Medusa Produzione,,1968,0.0
0.0,47792,Ταξίδι στα Κύθηρα,0.906002,1984-04-21,0.0,Voyage to Cythera,5.9,10.0,,['Drama'],Zweites Deutsches Fernsehen (ZDF),Greek Film Center,Greek Television ET-1,1984,0.0
0.0,46979,Le amiche,0.695748,1955-11-18,0.0,Le amiche,6.9,11.0,,"['Romance', 'Drama']",Trionfalcine,,,1955,0.0
